transaction_id,customer_id,category,item,price_per_unit,quantity,total_spent,payment_method,transaction_date,discount_applied,year,month,month_name,average_transaction_value,discount_status
Txn_2826383,Cust_17,Electric Household Essentials,Item_7_Ehe,14.0,5,70.0,Digital Wallet,2024-04-04,0,2024,4,April,14.0,No Discount
Txn_4380827,Cust_02,Milk Products,Item_20_Milk,33.5,5,167.5,Credit Card,2023-12-12,0,2023,12,December,33.5,No Discount
Txn_1337454,Cust_09,Food,Unknown,41.0,6,246.0,Digital Wallet,2022-11-05,1,2022,11,November,41.0,Discount Applied
Txn_5851222,Cust_07,Butchers,Item_16_But,27.5,8,220.0,Digital Wallet,2023-07-16,1,2023,7,July,27.5,Discount Applied
Txn_2832270,Cust_23,Butchers,Item_18_But,30.5,5,152.5,Credit Card,2023-08-11,0,2023,8,August,30.5,No Discount
Txn_1574874,Cust_09,Electric Household Essentials,Item_8_Ehe,15.5,8,124.0,Cash,2023-06-29,1,2023,6,June,15.5,Discount Applied
Txn_9729966,Cust_23,Electric Household Essentials,Item_10_Ehe,18.5,10,185.0,Cash,2024-09-19,0,2024,9,September,18.5,No Discount
Txn_5917033,Cust_23,Milk Products,Item_3_Milk,8.0,1,8.0,Credit Card,2022-01-14,1,2022,1,January,8.0,Discount Applied
Txn_3923033,Cust_05,Electric Household Essentials,Unknown,26.0,9,234.0,Credit Card,2024-12-22,0,2024,12,December,26.0,No Discount
Txn_3950585,Cust_18,Beverages,Item_21_Bev,35.0,8,280.0,Credit Card,2023-02-14,1,2023,2,February,35.0,Discount Applied
Txn_3641566,Cust_10,Beverages,Item_15_Bev,26.0,5,130.0,Cash,2023-10-28,1,2023,10,October,26.0,Discount Applied
Txn_8524452,Cust_15,Patisserie,Item_22_Pat,36.5,2,73.0,Digital Wallet,2023-07-19,0,2023,7,July,36.5,No Discount
Txn_1089350,Cust_06,Computers And Electric Accessories,Item_17_Cea,29.0,9,261.0,Digital Wallet,2025-01-03,1,2025,1,January,29.0,Discount Applied
Txn_8885533,Cust_09,Butchers,Item_24_But,39.5,1,39.5,Credit Card,2023-12-12,0,2023,12,December,39.5,No Discount
Txn_2408868,Cust_02,Furniture,Item_6_Fur,12.5,5,62.5,Digital Wallet,2023-05-16,1,2023,5,May,12.5,Discount Applied
Txn_5978214,Cust_19,Beverages,Item_18_Bev,30.5,8,244.0,Cash,2024-06-06,0,2024,6,June,30.5,No Discount
Txn_7053979,Cust_11,Computers And Electric Accessories,Item_13_Cea,23.0,10,230.0,Cash,2023-05-13,0,2023,5,May,23.0,No Discount
Txn_8240632,Cust_11,Milk Products,Item_1_Milk,5.0,1,5.0,Cash,2023-10-01,1,2023,10,October,5.0,Discount Applied
Txn_8335741,Cust_23,Electric Household Essentials,Item_10_Ehe,18.5,6,111.0,Cash,2023-12-22,0,2023,12,December,18.5,No Discount
Txn_5368211,Cust_25,Patisserie,Item_3_Pat,8.0,1,8.0,Cash,2024-08-01,0,2024,8,August,8.0,No Discount
Txn_5605251,Cust_13,Food,Item_6_Food,12.5,3,37.5,Cash,2022-07-30,0,2022,7,July,12.5,No Discount
Txn_4703862,Cust_11,Beverages,Item_24_Bev,39.5,2,79.0,Digital Wallet,2022-11-11,1,2022,11,November,39.5,Discount Applied
Txn_5362267,Cust_09,Beverages,Item_17_Bev,29.0,4,116.0,Credit Card,2022-09-11,0,2022,9,September,29.0,No Discount
Txn_3675138,Cust_10,Milk Products,Item_23_Milk,38.0,7,266.0,Digital Wallet,2022-07-15,0,2022,7,July,38.0,No Discount
Txn_9080405,Cust_05,Food,Item_11_Food,20.0,8,160.0,Credit Card,2022-07-15,0,2022,7,July,20.0,No Discount
Txn_6984733,Cust_16,Furniture,Item_25_Fur,41.0,1,41.0,Cash,2023-06-09,0,2023,6,June,41.0,No Discount
Txn_8078608,Cust_07,Computers And Electric Accessories,Item_6_Cea,12.5,2,25.0,Credit Card,2022-08-08,1,2022,8,August,12.5,Discount Applied
Txn_4242984,Cust_17,Beverages,Item_7_Bev,14.0,1,14.0,Credit Card,2022-08-13,1,2022,8,August,14.0,Discount Applied
Txn_2602980,Cust_21,Patisserie,Item_20_Pat,33.5,4,134.0,Cash,2024-08-14,1,2024,8,August,33.5,Discount Applied
Txn_2622199,Cust_16,Furniture,Item_7_Fur,14.0,4,56.0,Credit Card,2024-08-28,0,2024,8,August,14.0,No Discount
Txn_9915285,Cust_05,Furniture,Item_16_Fur,27.5,10,275.0,Cash,2022-01-14,1,2022,1,January,27.5,Discount Applied
Txn_4528114,Cust_04,Computers And Electric Accessories,Item_22_Cea,36.5,3,109.5,Digital Wallet,2022-05-22,1,2022,5,May,36.5,Discount Applied
Txn_8782678,Cust_01,Furniture,Item_14_Fur,24.5,4,98.0,Credit Card,2023-01-21,0,2023,1,January,24.5,No Discount
Txn_4802054,Cust_10,Food,Item_24_Food,39.5,5,197.5,Credit Card,2025-01-08,0,2025,1,January,39.5,No Discount
Txn_2570092,Cust_25,Butchers,Item_22_But,36.5,3,109.5,Digital Wallet,2023-02-10,0,2023,2,February,36.5,No Discount
Txn_1983263,Cust_06,Electric Household Essentials,Item_2_Ehe,6.5,2,13.0,Credit Card,2022-10-12,0,2022,10,October,6.5,No Discount
Txn_6286103,Cust_13,Furniture,Item_8_Fur,15.5,3,46.5,Credit Card,2022-09-07,1,2022,9,September,15.5,Discount Applied
Txn_2390056,Cust_04,Food,Item_14_Food,24.5,7,171.5,Credit Card,2024-11-17,1,2024,11,November,24.5,Discount Applied
Txn_8271625,Cust_21,Milk Products,Item_4_Milk,9.5,10,95.0,Digital Wallet,2024-07-08,1,2024,7,July,9.5,Discount Applied
Txn_9508915,Cust_16,Computers And Electric Accessories,Item_20_Cea,33.5,6,201.0,Credit Card,2022-06-07,1,2022,6,June,33.5,Discount Applied
Txn_7612835,Cust_08,Beverages,Unknown,6.5,6,39.0,Credit Card,2024-11-04,0,2024,11,November,6.5,No Discount
Txn_9355349,Cust_19,Butchers,Item_12_But,21.5,4,86.0,Cash,2022-08-03,0,2022,8,August,21.5,No Discount
Txn_8955481,Cust_07,Furniture,Item_7_Fur,14.0,9,126.0,Credit Card,2024-05-25,0,2024,5,May,14.0,No Discount
Txn_6784148,Cust_07,Computers And Electric Accessories,Item_25_Cea,41.0,6,246.0,Cash,2023-05-12,0,2023,5,May,41.0,No Discount
Txn_1901951,Cust_23,Milk Products,Item_23_Milk,38.0,4,152.0,Digital Wallet,2023-08-17,1,2023,8,August,38.0,Discount Applied
Txn_7896424,Cust_20,Food,Item_17_Food,29.0,3,87.0,Digital Wallet,2022-11-15,0,2022,11,November,29.0,No Discount
Txn_2021252,Cust_09,Food,Item_18_Food,30.5,1,30.5,Credit Card,2025-01-15,1,2025,1,January,30.5,Discount Applied
Txn_7131796,Cust_14,Furniture,Item_6_Fur,12.5,6,75.0,Credit Card,2024-10-30,1,2024,10,October,12.5,Discount Applied
Txn_5819222,Cust_14,Milk Products,Item_20_Milk,33.5,1,33.5,Credit Card,2022-06-10,1,2022,6,June,33.5,Discount Applied
Txn_1503085,Cust_09,Furniture,Item_2_Fur,6.5,7,45.5,Credit Card,2022-11-06,0,2022,11,November,6.5,No Discount
Txn_3091416,Cust_13,Beverages,Item_7_Bev,14.0,7,98.0,Cash,2022-09-19,0,2022,9,September,14.0,No Discount
Txn_4894246,Cust_24,Electric Household Essentials,Unknown,29.0,6,174.0,Digital Wallet,2022-05-06,0,2022,5,May,29.0,No Discount
Txn_7115676,Cust_18,Food,Item_12_Food,21.5,10,215.0,Digital Wallet,2023-01-31,0,2023,1,January,21.5,No Discount
Txn_1006123,Cust_04,Electric Household Essentials,Item_8_Ehe,15.5,1,15.5,Cash,2023-10-17,0,2023,10,October,15.5,No Discount
Txn_9060638,Cust_08,Patisserie,Item_7_Pat,14.0,3,42.0,Cash,2024-05-08,0,2024,5,May,14.0,No Discount
Txn_4086664,Cust_05,Computers And Electric Accessories,Item_15_Cea,26.0,3,78.0,Digital Wallet,2022-06-12,0,2022,6,June,26.0,No Discount
Txn_3233173,Cust_12,Butchers,Item_13_But,23.0,10,230.0,Credit Card,2022-02-15,0,2022,2,February,23.0,No Discount
Txn_8879706,Cust_15,Patisserie,Item_16_Pat,27.5,8,220.0,Credit Card,2024-12-26,1,2024,12,December,27.5,Discount Applied
Txn_2235747,Cust_12,Computers And Electric Accessories,Item_10_Cea,18.5,10,185.0,Credit Card,2022-03-11,1,2022,3,March,18.5,Discount Applied
Txn_4709320,Cust_14,Butchers,Item_23_But,38.0,2,76.0,Digital Wallet,2024-01-08,0,2024,1,January,38.0,No Discount
Txn_7689517,Cust_03,Patisserie,Item_4_Pat,9.5,10,95.0,Digital Wallet,2024-05-01,0,2024,5,May,9.5,No Discount
Txn_2049292,Cust_23,Beverages,Item_9_Bev,17.0,9,153.0,Digital Wallet,2022-04-17,0,2022,4,April,17.0,No Discount
Txn_7554858,Cust_25,Milk Products,Unknown,6.5,6,39.0,Digital Wallet,2023-09-27,1,2023,9,September,6.5,Discount Applied
Txn_4299947,Cust_18,Butchers,Item_23_But,38.0,4,152.0,Digital Wallet,2023-05-15,0,2023,5,May,38.0,No Discount
Txn_1423104,Cust_19,Food,Item_8_Food,15.5,9,139.5,Credit Card,2024-11-24,0,2024,11,November,15.5,No Discount
Txn_9521709,Cust_12,Patisserie,Unknown,23.0,10,230.0,Cash,2022-07-11,1,2022,7,July,23.0,Discount Applied
Txn_1068083,Cust_16,Milk Products,Item_1_Milk,5.0,8,40.0,Credit Card,2023-10-11,0,2023,10,October,5.0,No Discount
Txn_9518180,Cust_02,Beverages,Item_17_Bev,29.0,7,203.0,Digital Wallet,2023-09-08,1,2023,9,September,29.0,Discount Applied
Txn_1341944,Cust_05,Furniture,Item_6_Fur,12.5,9,112.5,Credit Card,2023-05-24,0,2023,5,May,12.5,No Discount
Txn_6867521,Cust_12,Milk Products,Item_8_Milk,15.5,6,93.0,Credit Card,2024-12-02,0,2024,12,December,15.5,No Discount
Txn_1056560,Cust_22,Furniture,Item_6_Fur,12.5,6,75.0,Cash,2024-03-06,1,2024,3,March,12.5,Discount Applied
Txn_4984186,Cust_01,Beverages,Item_25_Bev,41.0,1,41.0,Digital Wallet,2023-07-11,0,2023,7,July,41.0,No Discount
Txn_9683490,Cust_24,Electric Household Essentials,Item_25_Ehe,41.0,6,246.0,Cash,2023-10-27,0,2023,10,October,41.0,No Discount
Txn_4926679,Cust_05,Computers And Electric Accessories,Item_18_Cea,30.5,6,183.0,Cash,2024-06-05,0,2024,6,June,30.5,No Discount
Txn_1802987,Cust_14,Food,Item_20_Food,33.5,9,301.5,Digital Wallet,2024-10-17,1,2024,10,October,33.5,Discount Applied
Txn_5129876,Cust_02,Computers And Electric Accessories,Item_7_Cea,14.0,9,126.0,Digital Wallet,2023-10-28,0,2023,10,October,14.0,No Discount
Txn_6167313,Cust_17,Food,Item_25_Food,41.0,4,164.0,Digital Wallet,2025-01-12,1,2025,1,January,41.0,Discount Applied
Txn_3642617,Cust_19,Food,Item_13_Food,23.0,7,161.0,Cash,2023-07-08,0,2023,7,July,23.0,No Discount
Txn_6513125,Cust_14,Beverages,Item_25_Bev,41.0,10,410.0,Cash,2023-05-20,0,2023,5,May,41.0,No Discount
Txn_7998494,Cust_19,Computers And Electric Accessories,Item_20_Cea,33.5,8,268.0,Cash,2024-04-07,0,2024,4,April,33.5,No Discount
Txn_4287814,Cust_06,Electric Household Essentials,Item_8_Ehe,15.5,1,15.5,Cash,2023-10-31,0,2023,10,October,15.5,No Discount
Txn_5659196,Cust_18,Milk Products,Item_2_Milk,6.5,6,39.0,Digital Wallet,2022-04-14,0,2022,4,April,6.5,No Discount
Txn_2245991,Cust_16,Electric Household Essentials,Item_1_Ehe,5.0,7,35.0,Cash,2022-03-23,1,2022,3,March,5.0,Discount Applied
Txn_3922232,Cust_10,Furniture,Item_8_Fur,15.5,10,155.0,Credit Card,2022-04-29,1,2022,4,April,15.5,Discount Applied
Txn_4014378,Cust_09,Computers And Electric Accessories,Item_21_Cea,35.0,5,175.0,Cash,2023-07-09,0,2023,7,July,35.0,No Discount
Txn_7271665,Cust_15,Electric Household Essentials,Item_2_Ehe,6.5,9,58.5,Credit Card,2023-12-22,0,2023,12,December,6.5,No Discount
Txn_2370951,Cust_25,Electric Household Essentials,Item_8_Ehe,15.5,5,77.5,Credit Card,2023-04-25,0,2023,4,April,15.5,No Discount
Txn_5261729,Cust_02,Computers And Electric Accessories,Item_21_Cea,35.0,10,350.0,Cash,2024-06-21,0,2024,6,June,35.0,No Discount
Txn_8345096,Cust_12,Milk Products,Item_3_Milk,8.0,3,24.0,Digital Wallet,2024-12-26,1,2024,12,December,8.0,Discount Applied
Txn_5052568,Cust_17,Patisserie,Item_4_Pat,9.5,4,38.0,Digital Wallet,2023-01-08,1,2023,1,January,9.5,Discount Applied
Txn_2776242,Cust_23,Furniture,Item_13_Fur,23.0,6,138.0,Cash,2022-12-15,0,2022,12,December,23.0,No Discount
Txn_8834965,Cust_08,Butchers,Item_25_But,41.0,9,369.0,Cash,2024-06-29,0,2024,6,June,41.0,No Discount
Txn_1581204,Cust_01,Food,Item_14_Food,24.5,3,73.5,Credit Card,2023-11-25,0,2023,11,November,24.5,No Discount
Txn_5328500,Cust_18,Patisserie,Item_14_Pat,24.5,6,147.0,Cash,2024-02-11,0,2024,2,February,24.5,No Discount
Txn_8137790,Cust_07,Furniture,Item_6_Fur,12.5,5,62.5,Digital Wallet,2022-07-27,0,2022,7,July,12.5,No Discount
Txn_5904701,Cust_18,Patisserie,Item_8_Pat,15.5,1,15.5,Cash,2024-10-04,0,2024,10,October,15.5,No Discount
Txn_6766304,Cust_03,Milk Products,Item_3_Milk,8.0,1,8.0,Cash,2023-10-08,0,2023,10,October,8.0,No Discount
Txn_2994824,Cust_16,Patisserie,Item_13_Pat,23.0,3,69.0,Cash,2023-12-13,1,2023,12,December,23.0,Discount Applied
Txn_2032102,Cust_03,Patisserie,Item_23_Pat,38.0,7,266.0,Cash,2024-06-08,0,2024,6,June,38.0,No Discount
Txn_8494899,Cust_12,Electric Household Essentials,Item_12_Ehe,21.5,8,172.0,Credit Card,2024-08-25,1,2024,8,August,21.5,Discount Applied
Txn_5793195,Cust_23,Furniture,Unknown,26.0,6,156.0,Cash,2022-02-15,0,2022,2,February,26.0,No Discount
Txn_7140503,Cust_25,Electric Household Essentials,Unknown,39.5,6,237.0,Digital Wallet,2024-06-12,1,2024,6,June,39.5,Discount Applied
Txn_6954754,Cust_21,Food,Item_25_Food,41.0,5,205.0,Digital Wallet,2023-10-07,0,2023,10,October,41.0,No Discount
Txn_6481866,Cust_06,Computers And Electric Accessories,Item_11_Cea,20.0,7,140.0,Credit Card,2025-01-08,0,2025,1,January,20.0,No Discount
Txn_2895452,Cust_03,Computers And Electric Accessories,Item_8_Cea,15.5,3,46.5,Credit Card,2022-03-09,0,2022,3,March,15.5,No Discount
Txn_9950024,Cust_08,Electric Household Essentials,Item_16_Ehe,27.5,6,165.0,Credit Card,2024-06-28,1,2024,6,June,27.5,Discount Applied
Txn_7465318,Cust_16,Electric Household Essentials,Item_6_Ehe,12.5,7,87.5,Credit Card,2022-10-03,0,2022,10,October,12.5,No Discount
Txn_6449718,Cust_12,Beverages,Item_12_Bev,21.5,3,64.5,Cash,2022-06-18,0,2022,6,June,21.5,No Discount
Txn_2953972,Cust_15,Electric Household Essentials,Unknown,26.0,2,52.0,Digital Wallet,2024-01-27,0,2024,1,January,26.0,No Discount
Txn_5391688,Cust_01,Electric Household Essentials,Item_8_Ehe,15.5,3,46.5,Cash,2023-12-24,1,2023,12,December,15.5,Discount Applied
Txn_2032621,Cust_05,Electric Household Essentials,Item_13_Ehe,23.0,9,207.0,Credit Card,2024-08-12,0,2024,8,August,23.0,No Discount
Txn_4864899,Cust_09,Milk Products,Item_1_Milk,5.0,9,45.0,Cash,2023-09-17,1,2023,9,September,5.0,Discount Applied
Txn_2524809,Cust_12,Computers And Electric Accessories,Item_2_Cea,6.5,1,6.5,Cash,2024-02-13,0,2024,2,February,6.5,No Discount
Txn_2945851,Cust_10,Patisserie,Item_25_Pat,41.0,9,369.0,Credit Card,2023-03-14,0,2023,3,March,41.0,No Discount
Txn_3777133,Cust_06,Butchers,Item_14_But,24.5,4,98.0,Cash,2024-11-13,1,2024,11,November,24.5,Discount Applied
Txn_9867587,Cust_04,Food,Item_21_Food,35.0,8,280.0,Digital Wallet,2023-12-14,1,2023,12,December,35.0,Discount Applied
Txn_8927407,Cust_24,Food,Unknown,11.0,6,66.0,Cash,2023-10-26,1,2023,10,October,11.0,Discount Applied
Txn_7737340,Cust_22,Computers And Electric Accessories,Item_20_Cea,33.5,10,335.0,Credit Card,2024-07-31,1,2024,7,July,33.5,Discount Applied
Txn_8402437,Cust_12,Milk Products,Item_19_Milk,32.0,1,32.0,Credit Card,2024-08-04,0,2024,8,August,32.0,No Discount
Txn_8754747,Cust_24,Beverages,Item_16_Bev,27.5,1,27.5,Cash,2022-07-01,0,2022,7,July,27.5,No Discount
Txn_9740911,Cust_20,Beverages,Item_19_Bev,32.0,3,96.0,Credit Card,2023-10-09,0,2023,10,October,32.0,No Discount
Txn_9882558,Cust_24,Food,Item_17_Food,29.0,4,116.0,Cash,2023-12-21,0,2023,12,December,29.0,No Discount
Txn_7747407,Cust_08,Food,Unknown,23.0,6,138.0,Cash,2024-04-09,0,2024,4,April,23.0,No Discount
Txn_4165936,Cust_12,Electric Household Essentials,Item_20_Ehe,33.5,7,234.5,Cash,2023-06-01,0,2023,6,June,33.5,No Discount
Txn_4902630,Cust_23,Electric Household Essentials,Item_6_Ehe,12.5,8,100.0,Cash,2022-02-20,0,2022,2,February,12.5,No Discount
Txn_4129849,Cust_16,Beverages,Item_14_Bev,24.5,9,220.5,Cash,2022-02-04,0,2022,2,February,24.5,No Discount
Txn_7954454,Cust_08,Furniture,Unknown,35.0,6,210.0,Digital Wallet,2022-09-14,1,2022,9,September,35.0,Discount Applied
Txn_1138768,Cust_12,Computers And Electric Accessories,Item_14_Cea,24.5,8,196.0,Cash,2022-03-09,0,2022,3,March,24.5,No Discount
Txn_7908356,Cust_16,Butchers,Item_16_But,27.5,5,137.5,Credit Card,2023-04-22,0,2023,4,April,27.5,No Discount
Txn_5046899,Cust_21,Computers And Electric Accessories,Item_11_Cea,20.0,9,180.0,Digital Wallet,2023-01-20,0,2023,1,January,20.0,No Discount
Txn_8316682,Cust_01,Food,Item_24_Food,39.5,6,237.0,Digital Wallet,2024-07-05,0,2024,7,July,39.5,No Discount
Txn_3300791,Cust_04,Butchers,Item_16_But,27.5,10,275.0,Cash,2022-05-17,1,2022,5,May,27.5,Discount Applied
Txn_6229504,Cust_07,Food,Item_18_Food,30.5,3,91.5,Cash,2024-08-30,0,2024,8,August,30.5,No Discount
Txn_5890227,Cust_14,Electric Household Essentials,Item_8_Ehe,15.5,7,108.5,Credit Card,2022-11-05,0,2022,11,November,15.5,No Discount
Txn_4677429,Cust_15,Computers And Electric Accessories,Item_9_Cea,17.0,4,68.0,Digital Wallet,2024-01-19,1,2024,1,January,17.0,Discount Applied
Txn_2102336,Cust_02,Milk Products,Item_5_Milk,11.0,10,110.0,Credit Card,2022-07-07,0,2022,7,July,11.0,No Discount
Txn_7068908,Cust_14,Electric Household Essentials,Item_10_Ehe,18.5,6,111.0,Credit Card,2022-10-25,0,2022,10,October,18.5,No Discount
Txn_7170661,Cust_15,Food,Item_1_Food,5.0,9,45.0,Cash,2023-07-17,0,2023,7,July,5.0,No Discount
Txn_5026398,Cust_25,Butchers,Unknown,26.0,9,234.0,Digital Wallet,2022-04-07,0,2022,4,April,26.0,No Discount
Txn_7565406,Cust_15,Butchers,Unknown,26.0,9,234.0,Digital Wallet,2023-10-06,0,2023,10,October,26.0,No Discount
Txn_1514117,Cust_22,Computers And Electric Accessories,Item_13_Cea,23.0,3,69.0,Digital Wallet,2022-12-08,0,2022,12,December,23.0,No Discount
Txn_1354152,Cust_17,Food,Item_6_Food,12.5,2,25.0,Credit Card,2024-06-06,0,2024,6,June,12.5,No Discount
Txn_6224018,Cust_09,Food,Item_21_Food,35.0,8,280.0,Credit Card,2023-08-25,1,2023,8,August,35.0,Discount Applied
Txn_2853011,Cust_05,Furniture,Item_15_Fur,26.0,10,260.0,Credit Card,2023-06-03,1,2023,6,June,26.0,Discount Applied
Txn_3168019,Cust_08,Beverages,Item_20_Bev,33.5,9,301.5,Digital Wallet,2022-06-17,0,2022,6,June,33.5,No Discount
Txn_4879792,Cust_10,Beverages,Item_7_Bev,14.0,8,112.0,Digital Wallet,2024-02-06,0,2024,2,February,14.0,No Discount
Txn_9379089,Cust_04,Computers And Electric Accessories,Item_21_Cea,35.0,4,140.0,Digital Wallet,2025-01-09,1,2025,1,January,35.0,Discount Applied
Txn_3547519,Cust_16,Butchers,Item_25_But,41.0,7,287.0,Credit Card,2022-02-02,0,2022,2,February,41.0,No Discount
Txn_1954548,Cust_25,Electric Household Essentials,Item_13_Ehe,23.0,10,230.0,Credit Card,2022-05-13,0,2022,5,May,23.0,No Discount
Txn_9158283,Cust_21,Patisserie,Unknown,29.0,6,174.0,Cash,2024-09-26,0,2024,9,September,29.0,No Discount
Txn_2029127,Cust_12,Beverages,Item_8_Bev,15.5,4,62.0,Cash,2024-01-12,1,2024,1,January,15.5,Discount Applied
Txn_2046922,Cust_21,Milk Products,Unknown,21.5,5,107.5,Cash,2023-11-26,0,2023,11,November,21.5,No Discount
Txn_4408619,Cust_14,Electric Household Essentials,Item_15_Ehe,26.0,8,208.0,Digital Wallet,2022-10-22,1,2022,10,October,26.0,Discount Applied
Txn_5155156,Cust_02,Beverages,Item_9_Bev,17.0,6,102.0,Digital Wallet,2023-06-30,0,2023,6,June,17.0,No Discount
Txn_8931910,Cust_15,Computers And Electric Accessories,Item_19_Cea,32.0,2,64.0,Digital Wallet,2024-01-03,0,2024,1,January,32.0,No Discount
Txn_4468083,Cust_14,Electric Household Essentials,Item_9_Ehe,17.0,10,170.0,Credit Card,2022-06-30,0,2022,6,June,17.0,No Discount
Txn_9044453,Cust_01,Patisserie,Item_1_Pat,5.0,2,10.0,Cash,2024-10-06,1,2024,10,October,5.0,Discount Applied
Txn_4272832,Cust_04,Furniture,Item_5_Fur,11.0,7,77.0,Digital Wallet,2023-06-12,0,2023,6,June,11.0,No Discount
Txn_7124851,Cust_19,Patisserie,Item_19_Pat,32.0,6,192.0,Credit Card,2022-01-09,1,2022,1,January,32.0,Discount Applied
Txn_7587019,Cust_22,Milk Products,Item_19_Milk,32.0,10,320.0,Digital Wallet,2024-06-29,0,2024,6,June,32.0,No Discount
Txn_2695177,Cust_16,Furniture,Item_7_Fur,14.0,8,112.0,Credit Card,2022-03-31,0,2022,3,March,14.0,No Discount
Txn_8293569,Cust_19,Computers And Electric Accessories,Item_19_Cea,32.0,5,160.0,Digital Wallet,2023-06-20,0,2023,6,June,32.0,No Discount
Txn_4708675,Cust_14,Milk Products,Item_18_Milk,30.5,4,122.0,Digital Wallet,2022-07-15,0,2022,7,July,30.5,No Discount
Txn_7627081,Cust_14,Beverages,Item_15_Bev,26.0,6,156.0,Cash,2022-03-12,0,2022,3,March,26.0,No Discount
Txn_3707017,Cust_10,Furniture,Unknown,23.0,3,69.0,Digital Wallet,2024-04-04,0,2024,4,April,23.0,No Discount
Txn_3384376,Cust_22,Milk Products,Item_23_Milk,38.0,2,76.0,Credit Card,2024-02-22,0,2024,2,February,38.0,No Discount
Txn_1454886,Cust_06,Milk Products,Item_3_Milk,8.0,7,56.0,Digital Wallet,2022-05-16,0,2022,5,May,8.0,No Discount
Txn_2179469,Cust_23,Patisserie,Item_17_Pat,29.0,5,145.0,Credit Card,2023-12-01,0,2023,12,December,29.0,No Discount
Txn_3827408,Cust_14,Food,Item_3_Food,8.0,6,48.0,Digital Wallet,2024-01-28,0,2024,1,January,8.0,No Discount
Txn_9779104,Cust_13,Electric Household Essentials,Item_23_Ehe,38.0,8,304.0,Cash,2024-12-05,1,2024,12,December,38.0,Discount Applied
Txn_2030685,Cust_08,Butchers,Item_23_But,38.0,10,380.0,Cash,2023-07-16,1,2023,7,July,38.0,Discount Applied
Txn_2338994,Cust_11,Electric Household Essentials,Item_9_Ehe,17.0,7,119.0,Cash,2022-03-05,0,2022,3,March,17.0,No Discount
Txn_7912681,Cust_02,Furniture,Item_20_Fur,33.5,5,167.5,Credit Card,2023-05-05,1,2023,5,May,33.5,Discount Applied
Txn_8165360,Cust_07,Food,Item_12_Food,21.5,8,172.0,Cash,2022-12-04,0,2022,12,December,21.5,No Discount
Txn_5000699,Cust_14,Furniture,Item_20_Fur,33.5,6,201.0,Credit Card,2022-05-01,0,2022,5,May,33.5,No Discount
Txn_2912284,Cust_10,Butchers,Item_23_But,38.0,10,380.0,Credit Card,2023-06-26,1,2023,6,June,38.0,Discount Applied
Txn_5473528,Cust_16,Patisserie,Unknown,18.5,6,111.0,Credit Card,2023-12-03,0,2023,12,December,18.5,No Discount
Txn_1513521,Cust_18,Furniture,Item_2_Fur,6.5,5,32.5,Digital Wallet,2024-10-25,0,2024,10,October,6.5,No Discount
Txn_9002809,Cust_23,Food,Item_12_Food,21.5,7,150.5,Digital Wallet,2023-09-04,1,2023,9,September,21.5,Discount Applied
Txn_3238026,Cust_24,Patisserie,Item_23_Pat,38.0,4,152.0,Digital Wallet,2024-06-11,0,2024,6,June,38.0,No Discount
Txn_6543986,Cust_18,Butchers,Item_22_But,36.5,10,365.0,Digital Wallet,2024-10-12,0,2024,10,October,36.5,No Discount
Txn_5488903,Cust_24,Furniture,Item_23_Fur,38.0,5,190.0,Credit Card,2024-03-16,0,2024,3,March,38.0,No Discount
Txn_3695108,Cust_13,Computers And Electric Accessories,Item_9_Cea,17.0,7,119.0,Cash,2023-01-24,0,2023,1,January,17.0,No Discount
Txn_2625598,Cust_10,Beverages,Item_15_Bev,26.0,7,182.0,Digital Wallet,2024-06-15,0,2024,6,June,26.0,No Discount
Txn_8945171,Cust_05,Food,Item_9_Food,17.0,10,170.0,Digital Wallet,2022-10-19,0,2022,10,October,17.0,No Discount
Txn_5399162,Cust_25,Furniture,Item_8_Fur,15.5,2,31.0,Cash,2022-04-05,0,2022,4,April,15.5,No Discount
Txn_9780180,Cust_07,Electric Household Essentials,Item_25_Ehe,41.0,8,328.0,Cash,2023-10-19,0,2023,10,October,41.0,No Discount
Txn_6648814,Cust_10,Butchers,Item_18_But,30.5,9,274.5,Credit Card,2022-10-14,0,2022,10,October,30.5,No Discount
Txn_8686778,Cust_19,Butchers,Item_1_But,5.0,9,45.0,Digital Wallet,2024-12-17,1,2024,12,December,5.0,Discount Applied
Txn_8532994,Cust_17,Electric Household Essentials,Item_12_Ehe,21.5,1,21.5,Cash,2022-05-04,1,2022,5,May,21.5,Discount Applied
Txn_8584427,Cust_08,Butchers,Item_22_But,36.5,9,328.5,Digital Wallet,2023-03-04,0,2023,3,March,36.5,No Discount
Txn_6279943,Cust_23,Food,Item_18_Food,30.5,3,91.5,Credit Card,2023-06-10,1,2023,6,June,30.5,Discount Applied
Txn_2275962,Cust_25,Furniture,Item_15_Fur,26.0,4,104.0,Cash,2023-07-06,0,2023,7,July,26.0,No Discount
Txn_7018266,Cust_13,Milk Products,Item_19_Milk,32.0,6,192.0,Cash,2022-03-15,1,2022,3,March,32.0,Discount Applied
Txn_7814324,Cust_23,Computers And Electric Accessories,Item_16_Cea,27.5,10,275.0,Credit Card,2024-12-01,1,2024,12,December,27.5,Discount Applied
Txn_7435689,Cust_23,Electric Household Essentials,Item_13_Ehe,23.0,2,46.0,Cash,2024-11-16,0,2024,11,November,23.0,No Discount
